,Player,* = NCAA Tournament appearance,Conference,Games,Games Started,Minutes Played Per Game,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game, ,"Strength of ScheduleA rating of strength of schedule. The rating is denominated in points above/below average, where zero is average. Non-Division I games are excluded from the ratings."
0,Mike Muscala,Bucknell,,133,118,28.7,5.4,10.8,.501,5.3,10.3,.510,0.2,0.5,.313,4.3,5.2,.819,2.3,6.0,8.2,1.6,0.4,2.0,1.6,2.3,15.3,,-3.94
0,Chris Bosh*,Georgia Tech,,31,31,31.0,5.4,9.7,.560,4.7,8.2,.575,0.7,1.5,.478,4.1,5.6,.730,3.1,5.9,9.0,1.2,1.0,2.2,2.3,2.4,15.6,,7.94
0,Kerry Kittles,Villanova,,122,110,36.1,6.7,14.1,.478,4.5,8.3,.536,2.3,5.8,.394,2.6,3.7,.719,,,5.9,3.3,2.3,0.4,2.0,1.5,18.4,,9.47
0,Pat Connaughton,Notre Dame,,139,123,32.3,3.7,8.2,.450,1.8,3.2,.549,1.9,5.0,.386,1.2,1.5,.777,1.0,4.9,5.9,1.8,0.7,0.5,1.0,1.7,10.5,,6.88
0,Zion Williamson,Duke,,33,33,30.0,9.0,13.2,.680,8.2,11.0,.747,0.7,2.2,.338,3.9,6.2,.640,3.5,5.4,8.9,2.1,2.1,1.8,2.4,2.1,22.6,,11.98
0,Tim James,Miami (FL),,115,85,29.3,5.9,12.4,.476,5.7,11.8,.486,0.2,0.6,.278,2.9,4.5,.644,,,7.4,0.7,1.1,1.9,2.7,1.9,14.9,,7.22
0,Charlie Ward,Florida State,,91,73,29.5,2.9,6.5,.441,2.1,4.0,.515,0.8,2.5,.323,1.5,2.4,.636,,,3.1,4.4,2.6,0.2,2.3,2.1,8.1,,8.21
0,DeMar DeRozan,USC,,35,35,33.4,5.5,10.5,.523,5.3,9.5,.562,0.2,1.0,.167,2.7,4.2,.646,2.4,3.3,5.7,1.5,0.9,0.4,2.1,2.1,13.9,,9.15
0,Chris Hunter,Michigan,,105,27,18.4,2.4,5.1,.464,2.0,4.1,.501,0.3,1.0,.318,1.9,2.5,.749,1.3,2.3,3.5,0.5,0.5,0.9,1.5,2.2,7.0,,7.05
0,Cleanthony Early,Wichita State,,75,58,26.2,4.9,10.5,.470,3.4,6.2,.555,1.5,4.3,.348,3.7,4.6,.819,1.8,3.8,5.7,0.7,0.8,0.8,1.7,2.4,15.1,,3.91
0,Hassan Whiteside,Marshall,,34,23,26.1,4.9,9.4,.524,4.8,9.2,.522,0.1,0.1,.600,3.2,5.5,.588,2.7,6.2,8.9,0.3,0.6,5.4,1.9,2.4,13.1,,1.57
0,Reggie Bullock,Morgan State,,46,22,,1.1,2.7,.426,1.1,2.4,.455,0.0,0.2,.100,0.5,1.0,.522,,,2.0,0.4,0.6,0.1,,0.5,2.8,,-9.30
0,Paul Pressey,Tulsa,,63,62,32.1,4.6,8.9,.517,,,,,,,2.4,3.9,.624,,,5.9,4.6,3.0,0.7,3.5,2.8,11.7,,4.14
0,Dana Barros,Boston College,,119,57,36.6,6.9,14.6,.473,,,.508,,,.432,3.4,4.0,.841,,,3.2,3.7,1.5,0.1,2.2,1.8,19.7,,6.23
0,Randy White,Louisiana Tech,,127,60,27.7,5.8,9.7,.592,,,.618,,,.426,3.6,5.3,.689,,,8.3,0.6,0.9,0.5,2.2,3.5,15.3,,1.68
0,Elton Brand,Duke,,60,55,27.3,5.9,9.7,.612,5.9,9.7,.612,0.0,0.0,,4.4,6.5,.672,,,8.9,0.9,1.4,1.9,1.7,2.5,16.2,,9.73
0,Carl Landry,Purdue,,64,63,29.9,6.3,10.5,.602,6.1,9.8,.628,0.2,0.7,.233,5.6,7.9,.714,3.0,4.0,7.1,1.2,1.0,0.8,2.9,3.0,18.4,,8.86
0,Ira Newble,Miami (OH),,58,29,20.8,3.9,7.1,.548,3.8,6.8,.561,0.1,0.3,.235,1.1,1.7,.643,,,6.4,0.8,0.8,0.6,1.1,2.5,8.9,,0.72
0,Brian Cook,Illinois,,132,116,25.7,4.8,9.4,.510,4.1,7.3,.558,0.7,2.1,.339,2.9,3.7,.793,,,6.2,1.3,0.7,1.0,2.0,3.0,13.2,,9.42
0,Cliff Robinson,USC,,45,,31.0,7.8,15.7,.496,,,,,,,3.0,4.6,.657,,,10.5,1.8,,,,3.6,18.6,,6.41
0,Kevin Jones,Bradley,,9,0,1.1,0.0,0.1,.000,0.0,0.0,,0.0,0.1,.000,0.0,0.2,.000,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,3.24
0,Dee Brown,Jacksonville,,108,29,29.0,5.4,11.3,.482,4.6,9.1,.510,0.8,2.2,.366,2.3,3.0,.763,,,5.3,3.1,1.9,0.3,2.3,2.2,13.9,,1.43
0,Ian Clark,Belmont,,133,131,28.7,5.1,10.6,.484,2.6,4.6,.563,2.6,6.0,.425,1.6,2.0,.810,0.5,2.4,2.9,2.2,1.2,0.2,2.1,2.1,14.4,,-2.50
0,Carl Herrera,Houston,,33,,31.0,5.7,10.1,.565,5.6,9.8,.569,0.1,0.2,.375,5.2,6.5,.804,,,9.2,1.6,1.5,2.0,2.0,2.8,16.7,,4.40
0,Mark Alarie,Duke,,133,133,30.4,6.2,11.3,.550,,,.498,,,.000,3.6,4.5,.797,,,6.3,1.1,0.9,0.8,2.0,2.9,16.1,,7.55
0,Chucky Atkins,South Florida,,111,52,34.1,4.7,11.6,.410,2.5,5.5,.462,2.2,6.1,.362,2.9,3.9,.737,,,3.0,4.7,1.0,0.1,3.1,1.9,14.6,,3.91
0,DeQuan Jones,Miami (FL),,111,35,14.5,1.8,4.1,.440,1.7,3.6,.480,0.1,0.5,.169,0.9,1.4,.632,,,2.4,0.5,0.5,0.5,1.1,1.2,4.6,,7.16
0,Kevin Salvadori,UNC,,137,37,13.4,1.9,3.6,.522,1.9,3.6,.522,0.0,0.0,,1.0,1.4,.697,,,3.6,0.3,0.2,1.3,0.7,1.7,4.8,,10.41
0,Terry Davis,DePaul,,123,60,32.3,5.1,10.9,.465,4.4,8.8,.496,0.7,2.1,.331,1.7,2.3,.736,,,3.2,2.1,0.8,0.1,2.5,1.0,12.5,,5.97
0,Jae Crowder,Marquette,,72,52,30.2,5.2,10.6,.492,3.8,6.5,.581,1.4,4.1,.350,2.7,4.0,.683,2.1,5.4,7.6,1.8,1.9,0.9,1.0,2.5,14.6,,8.00
0,Kyle Kuzma,Utah,,96,64,21.0,3.9,7.7,.506,3.3,5.9,.567,0.5,1.8,.302,1.8,2.8,.633,1.6,3.9,5.5,1.5,0.3,0.4,1.6,1.6,10.1,,6.84
0,Doug Overton,La Salle,,123,83,35.0,5.6,11.4,.486,4.4,8.4,.526,1.2,3.1,.378,2.3,2.8,.814,,,3.4,5.5,2.3,0.0,2.7,1.8,14.6,,-0.77
0,Marques Johnson,UCLA,,115,,36.8,6.0,10.5,.568,,,,,,,2.5,3.6,.692,,,7.8,1.8,,,,2.0,14.4,,7.05
0,Brad Lohaus,Iowa,,115,49,17.9,2.4,5.2,.467,,,.569,,,.356,1.2,1.8,.695,,,4.6,1.0,0.4,0.6,,1.6,6.3,,8.27
0,Trent Tucker,Minnesota,,115,,33.2,5.5,11.0,.499,,,,,,,1.6,2.1,.772,,,3.4,1.9,1.4,,,1.6,12.6,,8.55
0,DeJuan Wheat,Louisville,,136,68,33.5,5.3,11.8,.452,3.0,5.5,.538,2.4,6.3,.377,3.0,4.0,.755,,,2.6,3.7,1.5,0.2,2.3,1.7,16.1,,8.19
0,Derrick Dial,Eastern Michigan,,122,46,31.2,5.7,11.8,.480,3.9,7.2,.546,1.8,4.7,.377,2.4,3.1,.774,,,5.7,2.0,1.0,0.5,1.4,2.0,15.5,,2.50
0,Jaylen Hoard,Wake Forest,,31,30,30.2,4.9,10.7,.458,4.5,9.0,.502,0.4,1.7,.226,2.9,4.1,.717,2.6,5.0,7.6,1.5,0.6,0.6,2.5,2.2,13.1,,8.47
0,Rick Hughes,Loyola (IL),,120,118,37.2,10.2,22.1,.460,,,,,,,3.9,5.8,.659,,,8.2,0.9,1.2,0.3,2.8,2.8,24.2,,1.21
0,Devin Brown,UTSA,,105,99,32.0,6.1,14.7,.411,4.4,9.5,.468,1.6,5.2,.309,4.6,6.2,.733,,,7.2,2.7,1.8,0.4,2.8,2.2,18.3,,-6.80
0,Ben Uzoh,Tulsa,,141,140,32.3,4.7,10.3,.454,3.4,6.8,.508,1.2,3.5,.349,3.3,4.2,.782,1.2,3.8,5.0,3.0,1.1,0.7,2.4,1.7,13.8,,2.63
0,Kelly Tripucka,Notre Dame,,112,81,27.3,5.6,10.3,.548,,,,,,,4.1,5.2,.798,,,5.4,1.9,,,,2.3,15.3,,4.19
0,Andre Drummond,UConn,,34,30,28.4,4.6,8.6,.538,4.6,8.5,.541,0.0,0.1,.000,0.8,2.6,.295,3.4,4.2,7.6,0.4,0.8,2.7,1.5,2.2,10.0,,8.07
0,Cedric Lewis,Maryland,,95,37,19.8,2.1,4.4,.476,2.1,4.4,.476,0.0,0.0,,1.5,2.7,.545,,,4.5,0.4,0.7,2.5,1.3,2.0,5.6,,8.11
0,Arron Afflalo,UCLA,,104,103,32.7,5.0,10.9,.457,3.0,5.5,.539,2.0,5.4,.373,2.8,3.6,.781,0.6,2.8,3.5,1.9,0.6,0.2,2.0,2.1,14.8,,8.40
0,Nigel Hayes,Wisconsin,,150,112,29.6,4.0,9.1,.446,3.4,7.0,.478,0.7,2.0,.332,3.6,5.5,.666,1.8,3.5,5.3,2.1,0.9,0.4,1.6,2.1,12.4,,9.82
0,Antonio McDyess,Alabama,,59,48,25.1,5.4,10.1,.533,5.4,10.1,.534,0.0,0.0,.000,2.0,3.3,.625,,,9.3,0.5,1.0,1.8,2.2,3.1,12.8,,6.32
0,De'Aaron Fox,Kentucky,,36,34,29.6,5.9,12.4,.479,5.5,10.5,.521,0.5,1.9,.246,4.3,5.9,.736,0.6,3.4,4.0,4.6,1.5,0.2,2.4,2.5,16.7,,10.49
0,Royal Ivey,Texas,,133,126,24.7,2.8,6.1,.455,2.4,4.9,.483,0.4,1.2,.338,1.9,2.6,.709,1.1,1.9,3.1,2.3,0.9,0.2,1.5,2.7,7.8,,9.14
0,Brandon Roy,Washington,,103,71,27.5,5.2,10.1,.512,4.7,8.6,.541,0.5,1.5,.344,3.5,4.5,.765,1.8,3.2,5.0,3.0,1.0,0.5,2.1,2.1,14.3,,6.83
0,Eddie Jones,Temple,,92,40,33.9,6.1,13.4,.458,4.6,9.0,.511,1.5,4.4,.350,2.2,3.5,.614,,,6.1,1.6,2.1,1.2,1.5,2.5,16.0,,8.98
0,Max Strus,DePaul,,66,66,36.6,6.1,14.5,.420,3.2,6.2,.515,2.9,8.4,.350,3.4,4.2,.825,1.3,4.5,5.8,2.5,1.1,0.5,2.3,2.9,18.6,,6.25
0,Clifford Lett,Florida,,130,37,18.6,2.0,4.1,.486,,,.545,,,.353,1.5,2.3,.667,,,2.0,1.7,0.8,0.1,,,5.9,,8.10
0,Isiah Thomas*,Indiana,,63,63,34.5,5.8,10.9,.534,,,,,,,3.7,5.0,.756,,,3.5,5.7,2.2,0.2,3.9,3.3,15.4,,10.46
0,Gary Payton*,Oregon State,,120,89,37.7,6.9,14.3,.485,5.4,10.2,.530,1.5,4.0,.369,2.8,4.1,.684,,,4.0,7.8,2.7,0.5,3.3,3.5,18.1,,6.72
0,T.J. Warren,NC State,,70,49,31.2,7.5,13.6,.555,6.9,11.5,.598,0.6,2.0,.315,2.8,4.3,.654,2.7,3.0,5.7,1.0,1.5,0.5,1.7,2.5,18.5,,7.31
0,Lionel Simmons,La Salle,,131,131,38.5,9.5,18.9,.501,9.1,17.9,.506,0.4,1.0,.415,5.1,7.1,.722,3.5,7.4,10.9,2.7,1.8,1.9,2.9,2.2,24.6,,-0.92
0,Sean Rooks,Arizona,,129,36,21.1,4.3,7.6,.558,4.2,7.6,.558,0.0,0.1,.556,3.0,4.6,.664,,,4.5,1.1,0.5,1.1,1.8,2.3,11.6,,9.29
0,Tom Copa,Marquette,,120,68,21.9,3.3,6.6,.501,,,.505,,,,1.6,2.6,.627,,,4.7,0.6,0.6,0.7,1.6,2.6,8.2,,2.81
0,Jarell Martin,LSU,,65,57,30.7,5.0,10.1,.494,4.3,8.0,.541,0.6,2.0,.308,3.1,4.5,.689,2.4,4.6,6.9,1.4,1.0,0.7,2.2,2.6,13.7,,6.12
0,Steve Blake,Maryland,,138,136,31.3,2.7,6.8,.401,1.4,3.3,.423,1.3,3.5,.381,1.5,2.0,.771,,,3.4,7.0,1.7,0.3,3.3,2.1,8.3,,9.34
0,Marquis Daniels,Auburn,,111,90,28.7,5.4,10.8,.496,4.8,8.8,.542,0.6,2.0,.296,2.4,3.8,.646,,,5.6,2.6,1.9,0.4,2.7,2.4,13.8,,7.91
0,Jermaine Taylor,UCF,,122,60,25.8,5.8,12.5,.466,3.8,7.0,.536,2.1,5.5,.376,2.5,3.3,.764,1.5,2.3,3.9,1.4,0.9,0.4,2.2,1.7,16.2,,0.56
0,Perry Jones,Baylor,,63,62,32.2,5.5,10.5,.522,5.3,9.8,.539,0.2,0.7,.279,2.6,3.8,.678,2.7,4.7,7.4,1.2,0.7,0.7,2.0,2.3,13.7,,6.41
0,Corey Maggette,Duke,,39,3,17.7,3.5,6.7,.525,2.8,4.5,.610,0.7,2.2,.345,2.8,4.0,.716,,,3.9,1.5,0.7,0.4,2.1,2.5,10.6,,10.14
0,John Henson,UNC,,109,82,23.8,4.4,8.8,.497,4.3,8.5,.505,0.0,0.2,.208,1.6,3.2,.484,2.5,5.7,8.1,1.0,0.6,2.5,1.5,1.5,10.3,,9.02
0,Greg Kite,BYU,,112,,26.3,2.6,5.8,.452,,,,,,,1.2,2.4,.504,,,7.6,1.1,0.5,1.9,1.6,3.3,6.4,,4.28
0,Michael Doleac,Utah,,133,66,23.5,3.9,7.8,.491,3.7,7.5,.496,0.2,0.4,.404,3.5,4.5,.784,,,6.7,0.6,0.5,0.9,1.5,2.4,11.4,,5.42
0,Chris Silva,South Carolina,,134,108,21.7,3.4,6.8,.497,3.2,6.4,.498,0.2,0.4,.475,4.3,5.9,.729,2.5,4.1,6.5,0.7,0.6,1.4,2.0,3.5,11.3,,8.71
0,Patrick Beverley,Arkansas,,70,67,34.1,4.1,9.7,.420,2.1,4.6,.463,2.0,5.2,.382,2.8,3.9,.730,1.2,4.4,5.5,2.8,1.5,0.4,2.0,2.3,13.0,,7.74
0,Randolph Childress,Wake Forest,,120,90,33.1,5.4,12.1,.446,2.7,5.2,.514,2.7,6.9,.395,4.9,6.0,.804,,,3.0,3.9,1.5,0.2,3.2,2.4,18.4,,9.05
0,Bradley Beal,Florida,,37,37,34.2,4.7,10.6,.445,3.0,5.6,.541,1.7,5.0,.339,3.6,4.7,.769,1.4,5.4,6.7,2.2,1.4,0.8,2.1,2.1,14.8,,7.33
0,William Cunningham,Temple,,120,24,15.5,0.9,2.0,.464,0.9,2.0,.464,0.0,0.0,,0.6,1.3,.490,,,3.5,0.1,0.3,0.5,,,2.5,,9.26
0,Chris Johnson,Dayton,,138,93,24.9,3.4,7.9,.427,1.7,3.3,.505,1.7,4.6,.371,2.1,2.6,.826,2.3,3.9,6.1,1.1,0.8,0.4,1.1,1.8,10.6,,3.72
0,James Southerland,Syracuse,,112,13,18.7,2.9,6.5,.449,1.5,2.8,.553,1.4,3.7,.370,0.7,0.9,.740,0.8,2.5,3.3,0.6,0.9,0.8,0.6,1.5,7.9,,8.15
0,Derrick White,Colorado,,34,32,32.8,6.0,11.9,.507,4.4,7.6,.569,1.7,4.2,.396,4.4,5.4,.813,1.0,3.1,4.1,4.4,1.2,1.4,2.4,2.1,18.1,,6.00
0,Justin Harper,Richmond,,137,96,22.9,3.9,8.1,.483,2.6,4.7,.557,1.3,3.4,.382,1.5,2.1,.711,1.4,3.3,4.8,0.7,0.6,0.8,1.3,2.2,10.6,,2.46
0,Billy Thomas,Kansas,,137,36,17.3,3.0,7.0,.427,1.0,1.9,.526,2.0,5.0,.389,0.5,0.7,.722,,,2.1,1.2,0.9,0.1,0.9,0.9,8.4,,7.94
0,Theron Smith,Ball State,,99,99,32.9,5.6,11.7,.479,4.4,8.5,.521,1.2,3.2,.370,3.7,5.1,.725,,,8.9,1.5,0.9,0.4,,,16.2,,2.23
0,Lamond Murray,California,,88,49,30.6,7.3,15.0,.489,6.2,11.6,.533,1.1,3.3,.337,3.4,4.8,.713,,,6.8,1.8,1.3,0.9,2.6,2.3,19.2,,7.14
0,James Posey,Xavier,,95,41,30.7,4.9,9.3,.527,4.1,7.0,.594,0.8,2.3,.329,4.7,5.9,.808,,,8.4,1.7,2.3,0.7,2.6,3.0,15.3,,4.64
0,D.J. Strawberry,Maryland,,111,72,26.9,3.6,7.8,.461,3.0,5.9,.503,0.6,1.9,.330,2.3,3.7,.640,1.0,2.3,3.3,2.9,1.8,0.4,2.2,2.4,10.1,,8.47
0,Ryan Robertson,Kansas,,142,82,23.6,2.3,5.2,.445,1.3,2.7,.481,1.0,2.5,.407,1.8,2.2,.802,,,2.4,3.4,1.0,0.2,1.4,1.8,7.4,,7.71
0,Romeo Langford,Indiana,,32,32,34.1,5.5,12.3,.448,4.5,8.4,.530,1.1,3.9,.272,4.4,6.1,.722,1.4,4.0,5.4,2.3,0.8,0.8,2.1,1.9,16.5,,10.10
0,Daryl Macon,Arkansas,,71,51,28.0,4.4,9.9,.450,2.3,4.6,.500,2.1,5.2,.405,4.1,4.7,.871,0.5,2.3,2.8,3.1,1.1,0.1,1.8,1.8,15.1,,9.22
0,Eric Gordon,Indiana,,32,32,34.7,5.8,13.3,.433,3.6,6.8,.525,2.2,6.5,.337,7.2,8.7,.834,0.7,2.5,3.3,2.4,1.3,0.6,3.6,2.2,20.9,,6.08
0,Terry Mills,Michigan,,102,101,27.9,5.9,10.4,.562,5.9,10.4,.564,0.0,0.0,.000,2.0,2.7,.755,,,6.7,2.2,0.8,1.1,2.1,2.6,13.8,,10.46
0,Al Thornton,Florida State,,124,69,22.0,4.4,8.3,.528,3.9,7.2,.543,0.5,1.2,.438,3.0,4.2,.701,2.1,3.1,5.2,0.7,0.8,0.6,1.7,2.3,12.3,,7.69
0,Joe Dumars*,McNeese State,,116,,,8.1,17.6,.462,7.1,16.5,.432,0.2,0.3,.625,6.2,7.9,.788,,,4.2,2.8,1.6,0.1,2.9,2.6,22.5,,-1.53
0,Ray Allen*,UConn,,101,66,29.7,7.0,14.3,.487,4.7,9.2,.508,2.3,5.1,.448,2.8,3.5,.779,,,6.0,2.4,1.6,0.4,1.9,1.4,19.0,,7.30
0,Darius Songaila,Wake Forest,,130,120,26.2,4.9,9.6,.511,4.8,9.3,.516,0.1,0.3,.343,4.4,5.3,.831,,,6.3,1.8,1.1,0.7,2.8,3.3,14.3,,9.46
0,Chuck Nevitt,NC State,,90,,,1.2,2.1,.580,,,,,,,0.5,1.2,.457,,,2.4,0.2,0.1,1.0,,2.0,3.0,,6.22
0,Danny Green,UNC,,145,39,19.9,3.4,7.4,.455,2.1,4.1,.522,1.3,3.4,.375,1.4,1.6,.845,1.4,2.7,4.1,1.8,1.1,1.1,1.4,1.9,9.4,,8.39
0,Mason Plumlee,Duke,,141,99,25.9,3.7,6.5,.574,3.7,6.4,.578,0.0,0.1,.200,2.4,4.0,.583,2.4,5.4,7.7,1.5,0.8,1.4,2.0,2.5,9.8,,8.87
0,Rich King,Nebraska,,124,75,23.6,4.5,8.1,.564,4.5,8.0,.565,0.0,0.0,.400,2.8,4.1,.676,,,6.1,1.8,0.5,1.5,2.2,2.9,11.9,,7.95
0,Terrence Ross,Washington,,69,39,24.4,4.6,10.1,.453,2.9,5.5,.528,1.7,4.6,.364,1.4,1.8,.764,1.1,3.5,4.7,1.2,0.9,0.7,1.4,2.4,12.3,,6.51
0,Austin Croshere,Providence,,121,40,23.6,4.1,9.3,.440,2.9,5.7,.502,1.2,3.6,.340,3.2,3.8,.843,,,5.3,1.0,0.9,0.6,1.9,2.0,12.6,,8.81
0,Cedric Hunter,Kansas,,108,107,33.0,3.9,7.2,.535,,,.525,,,.143,1.8,3.4,.521,,,3.9,6.3,1.5,0.1,3.0,2.4,9.5,,7.57
0,Brandon Paul,Illinois,,138,87,26.6,3.8,9.8,.384,2.2,5.1,.439,1.5,4.7,.325,2.9,4.0,.724,0.8,3.0,3.8,2.2,1.1,0.5,2.3,2.1,12.0,,9.69
0,Jonah Bolden,UCLA,,31,11,21.7,1.6,4.0,.415,1.4,2.8,.483,0.3,1.2,.250,1.1,1.5,.733,1.2,3.7,4.8,1.1,0.7,0.9,0.8,2.1,4.6,,9.69
0,Tim Perry,Temple,,130,130,31.5,4.3,7.8,.544,,,.537,,,,2.0,3.3,.605,,,7.6,0.3,0.6,3.0,1.2,2.1,10.5,,1.57
0,Monte Morris,Iowa State,,140,121,33.8,4.5,9.5,.476,3.5,6.7,.517,1.1,2.9,.381,2.0,2.6,.780,0.8,2.9,3.7,5.5,1.6,0.3,1.2,1.5,12.2,,10.28
0,James Scott,St. John's (NY),,55,39,27.1,4.7,10.9,.432,4.0,8.3,.488,0.7,2.7,.259,2.4,3.3,.740,,,4.0,1.8,1.6,0.1,2.1,2.3,12.6,,7.49
0,James Jones,Miami (FL),,122,88,27.5,3.8,8.9,.426,2.8,6.3,.444,1.0,2.7,.383,2.5,3.0,.831,,,5.0,1.2,1.1,1.6,1.5,2.1,11.1,,5.18
0,Justin Dentmon,Washington,,133,102,27.3,3.4,8.0,.428,2.4,5.2,.471,1.0,2.9,.349,2.8,3.6,.789,1.0,2.1,3.2,3.0,1.4,0.1,2.3,2.1,10.7,,7.16
0,Will Solomon,Clemson,,94,64,29.1,5.0,12.7,.392,2.7,6.5,.418,2.3,6.2,.366,3.0,4.1,.717,,,2.8,2.6,1.2,0.4,3.4,2.5,15.2,,7.43
0,Scott Haskin,Oregon State,,111,91,24.4,4.7,8.6,.550,4.7,8.6,.550,0.0,0.0,,2.4,3.4,.711,,,5.6,0.7,0.4,1.5,1.6,2.9,11.9,,8.36
0,Mfiondu Kabengele,Florida State,,71,0,18.3,3.5,7.0,.498,3.0,5.8,.526,0.5,1.3,.374,2.8,3.9,.724,2.0,3.3,5.3,0.3,0.5,1.2,1.2,2.4,10.3,,9.38
0,C.J. Wilcox,Washington,,131,83,28.5,4.9,11.3,.433,2.6,5.4,.481,2.3,5.9,.389,2.3,2.7,.840,0.8,2.5,3.4,1.6,0.9,0.7,1.4,1.9,14.4,,6.67
0,Demetris Nichols,Syracuse,,123,93,25.8,3.8,9.0,.423,2.2,4.4,.493,1.7,4.7,.358,1.6,2.1,.752,1.2,3.0,4.1,1.1,1.0,0.8,1.5,2.0,10.9,,7.27
0,Shaquille O'Neal*,LSU,,90,,30.5,8.7,14.3,.610,8.7,14.3,.610,0.0,0.0,,4.1,7.1,.575,,,13.5,1.7,1.2,4.6,3.3,3.2,21.6,,8.40
0,Brandon Ingram,Duke,,36,34,34.6,5.9,13.4,.442,3.7,8.0,.464,2.2,5.4,.410,3.2,4.7,.682,1.9,4.9,6.8,2.0,1.1,1.4,2.0,2.1,17.3,,10.59
0,Jim Petersen,Minnesota,,96,,18.5,2.4,4.2,.575,,,,,,,0.8,1.1,.667,,,4.0,1.0,0.3,0.8,1.6,2.4,5.6,,7.04
0,Chris Paul,Wake Forest,,63,62,33.5,4.4,9.3,.472,3.0,6.4,.473,1.4,2.9,.470,4.9,5.8,.838,0.7,3.2,3.9,6.3,2.5,0.2,2.7,2.6,15.0,,10.65
0,Keith McLeod,Bowling Green State,,111,88,32.1,5.2,12.1,.426,3.4,7.6,.442,1.8,4.5,.399,5.0,6.3,.791,,,3.2,2.8,1.6,0.1,2.8,2.3,17.1,,1.52
0,Robert Pack,USC,,57,,32.0,4.6,9.7,.476,4.0,7.7,.523,0.6,2.0,.295,3.6,4.9,.742,,,2.8,5.6,1.6,0.0,,,13.4,,5.60
0,Vince Carter,UNC,,103,80,26.0,4.7,8.5,.547,3.7,5.9,.625,1.0,2.6,.368,2.0,2.8,.705,,,4.5,1.9,1.1,0.8,1.2,1.8,12.3,,11.30
0,Dejounte Murray,Washington,,34,34,33.5,5.9,14.3,.416,4.9,10.8,.457,1.0,3.5,.288,3.2,4.9,.663,1.4,4.6,6.0,4.4,1.8,0.3,3.2,2.6,16.1,,8.12
0,Glen Davis,LSU,,95,92,32.0,6.0,12.0,.496,5.7,11.1,.510,0.3,0.9,.310,4.5,6.5,.694,3.8,5.8,9.6,1.5,1.1,1.2,2.4,2.6,16.7,,7.99
0,Tyler Ennis,Syracuse,,34,34,35.7,4.4,10.6,.411,3.5,8.1,.429,0.9,2.5,.353,3.4,4.4,.765,0.8,2.6,3.4,5.5,2.1,0.2,1.7,2.0,12.9,,7.25
0,LaBradford Smith,Louisville,,133,68,31.4,4.5,9.3,.481,3.5,6.4,.546,1.0,2.9,.339,3.7,4.3,.866,,,2.9,5.4,1.7,0.1,3.8,2.7,13.6,,8.30
0,Magic Johnson*,Michigan State,,62,,36.2,5.6,12.1,.463,,,,,,,5.9,7.2,.816,,,7.6,7.9,,,,,17.1,,7.42
0,Jayson Tatum,Duke,,29,27,33.3,5.7,12.6,.452,4.3,8.6,.504,1.4,4.0,.342,4.1,4.8,.849,1.3,6.0,7.3,2.1,1.3,1.1,2.6,3.0,16.8,,10.91
0,Devontae Cacok,UNC Wilmington,,129,97,23.8,5.0,7.9,.639,5.0,7.9,.639,0.0,0.0,1.000,2.2,3.8,.592,3.5,6.3,9.8,0.5,0.9,0.7,1.5,3.2,12.3,,-0.85
0,Mark Blount,Pitt,,56,36,20.5,2.4,5.2,.466,2.4,5.2,.466,0.0,0.0,.500,1.6,3.0,.518,,,3.6,0.7,0.5,1.9,2.3,3.1,6.4,,9.21
0,Chris Wilcox,Maryland,,70,27,16.6,3.2,6.2,.520,3.2,6.1,.522,0.0,0.0,.000,1.5,2.6,.589,1.8,3.0,4.7,1.0,0.5,1.0,1.0,2.0,7.9,,10.19
0,Larry Owens,Oral Roberts,,66,48,29.0,4.3,7.9,.545,3.9,6.7,.580,0.4,1.2,.346,1.8,3.2,.569,2.7,5.0,7.7,2.8,1.6,1.1,2.3,3.2,10.9,,-2.20
0,Kadeem Allen,Arizona,,68,61,27.5,3.0,6.6,.459,2.3,4.8,.482,0.7,1.8,.400,2.3,3.1,.725,0.3,3.3,3.6,3.3,1.3,0.7,2.0,2.4,9.1,,7.43
0,Aaron Gray,Pitt,,113,68,20.9,3.8,7.0,.550,3.8,7.0,.550,0.0,0.0,,2.1,3.6,.595,2.5,4.5,7.0,1.3,0.4,1.2,1.6,2.1,9.8,,6.94
0,David Benoit,Alabama,,66,59,27.8,4.4,8.7,.511,4.3,8.3,.515,0.2,0.3,.435,1.6,2.2,.750,,,7.0,0.7,0.5,0.6,1.5,2.6,10.6,,4.65
0,Terry Teagle,Baylor,,110,53,35.5,8.0,14.8,.538,,,,,,,4.0,5.3,.755,,,7.3,1.5,1.1,0.5,2.6,2.3,19.9,,4.09
0,Brian Rowsom,UNC Wilmington,,115,30,32.7,6.7,12.5,.538,,,.518,,,.250,3.7,5.0,.742,,,8.8,1.3,1.0,0.8,,2.8,17.2,,-2.72
